,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,hierarchical_cluster,kmeans_cluster
49936,2.466732433467286,-6.851301999116503,4.828779419887276,-5.740353474041875,2.135852757470575,9.174229967057949,-1.9091230830648525,-2.0199255511341576,-7.334601483024476,-0.38232743871905295,7.034813,5.4239707,5,1
43657,-3.1160732373104607,3.39166469876691,-4.236463522543452,-1.2766975703393901,3.260157337350547,0.67493546497508,0.6190533975843899,-5.276061576494366,0.7792538438238807,-4.256771874907453,0.33747044,4.548819,2,4
49685,9.958331478719769,-12.499816545668095,-5.534164095705351,5.188920640930704,-3.3154957982212965,-1.0380759903534307,-4.56480826803397,1.0965156785770578,1.792460750546905,-5.111826614564505,7.7726893,2.067357,1,1
27790,-7.614991029929268,-3.0426373599654926,3.99934844346292,-0.45960263815259167,-6.500834533152772,0.45049351226826506,-0.8370366713592186,-1.8388808504303893,1.0483135966737407,3.5143807187900826,4.1046557,7.5300627,6,6
11193,4.338881333362453,-3.1696723768023,0.9020388413462866,0.23124621731278092,3.211794638028611,4.468867527899871,3.2768686647206215,1.8743011834351984,-9.08661808335111,3.4340460324879927,6.6312466,5.5722575,5,1
8351,-4.288276539352036,-5.455718450613945,1.4726612951180589,0.7388850107543138,-4.7735075083661425,7.067964960125527,-0.863771878766195,-6.61387152265755,-1.0275612915235188,-1.2382874987760373,5.4345117,7.392874,7,6
59787,-7.2959425409928285,-5.014330893681665,3.7406706911139596,0.8711768532479423,-5.499466481383022,0.06884481629141859,0.645779689134316,1.8099055198900376,0.22456661032300443,4.492657530313902,3.8696547,7.870586,6,6
49732,0.0006523243418260037,-1.2503532244499802,9.356585489309985,6.442498442662343,-1.3256796552654688,-1.9251608079886497,-0.32938702145182003,4.774628540753024,-1.0977409940052403,-6.195549156309292,5.552782,4.5405054,8,2
36867,-4.648271694049514,0.11113983530287329,-3.086935510249374,-2.585130646775302,3.0331335128830457,-0.061730246777990924,1.572243744784516,-1.0720239951096198,2.400208014151503,-1.539149944920708,0.48569745,4.666757,2,5
6361,-7.195921903144095,-0.6185539878873486,-4.976920657371057,1.0807451263625074,-0.9657191492106146,-0.6428082736745219,4.874272740147551,2.2971401679622003,1.1681180669992481,1.2174803415657192,0.7883983,6.440135,2,5
25970,-8.635007275985908,-2.3393325930194746,1.8623813290816897,-1.074548460435076,-5.839502450794023,-2.5120351734559923,0.5590295575800388,2.6615407735075625,1.4554427543481985,2.5256031972079525,2.7644415,8.021035,6,6
470,-6.046948189388995,-0.7759907237219407,1.1929777925801228,-0.834380741378512,-1.3700321907631177,-5.208292540957817,-2.060205692115144,0.3424889334093847,2.259086239179377,1.3829867345625935,2.5479386,8.720766,6,6
23121,1.0816018019073397,3.931913891232242,-6.621996752855866,-2.6270793504764,5.181399110668383,5.519758377419887,-1.9131785056719468,-9.314175589975767,2.009359732521279,-2.9429839335376444,0.50729394,4.617226,2,4
51256,-2.126755747589009,2.6690047871208793,6.244313206230711,-0.9184732642129578,-0.1609646690095116,1.8573105814596214,1.7213948756280801,2.2470637472324375,-2.051726199251004,-3.1954305307229025,5.5333924,4.790658,8,2
36090,17.908277271644096,-5.04818715505443,-6.41885943079985,8.81069513523468,-7.847372799340187,-5.101638809278393,0.8009560922371333,-7.6445263556906005,-2.572163694191764,0.2825706523357265,8.083203,1.598247,1,3
23405,-5.112909962851938,-1.1968391953735098,2.5093873376989246,4.532279633844564,2.772525412010159,1.1849644735755431,3.5552362387294507,-2.3105216843706136,0.2956916415856872,6.003354674117626,3.9315052,5.3556547,8,2
58008,-7.511758921167395,-0.7040086768150614,1.7104716420865063,-1.5842783184244749,-4.872717752821348,-4.787338789113462,-0.5773321585926792,0.928730451556322,-0.7524693655512409,-0.5340324058038377,2.435818,8.609865,6,6
24194,-5.447792429878066,-3.734814168642121,-1.9322215088347925,-0.019201498280482825,0.4302083566946971,5.65330534148838,2.463060487955465,-2.446280006545712,3.8719914172788026,1.5481909734407409,0.8157039,6.878081,2,5
39891,-5.587448416758271,2.5670592863309785,-3.3038370697939223,1.215674881103206,-2.0215474279764893,-1.5357562854946811,2.03490507023024,-2.3963962917656403,-0.9510868252877125,-1.7733764623208497,0.11159863,5.0592685,2,5
27185,9.030652995136192,5.929575260091159,7.135718338948372,3.6398573373625194,1.5184080160886915,-0.15548633504036133,5.86544902005534,-3.0834812880273206,4.284412331023905,2.9294741901482135,3.8669457,2.4383194,1,10
11144,-2.7331672033073677,6.607057935004,-1.4678872064738737,-0.9241991304640695,4.148381921566542,1.5936792275390446,-0.5316124934058616,-5.632892706862676,-1.063583889267373,-4.013074083133242,-0.34660444,3.5041726,2,4
42875,-6.423387145693116,-4.7495618850860595,3.96724077846092,-0.24738296120840672,-5.947032669167423,3.7816353695119913,-1.236628884437795,-4.58197869389431,-0.5021364308755595,2.1464766922710674,5.006417,7.4928412,6,6
48258,2.8960643292000845,1.5842658362723367,4.450336698415385,2.9619066992685443,-1.0861556038734488,-6.136266615574035,0.8258011775523179,-0.7444266787880045,0.3671771835295645,-0.35340504731571665,4.434818,3.2120576,8,2
15274,5.010264026764181,5.1255320191069185,-6.000955289719416,-5.449472843463409,3.2581262189529014,-2.286303880602051,-2.202465249043007,-6.70919065921448,1.256969797849751,-1.0427003736873877,-0.060199067,3.666069,2,4
34031,-6.514574338554216,-0.35064943808782845,-3.673404257516189,-0.31995890302155927,2.950706325011859,0.3975377537899945,1.4553491102174847,1.1414782688676655,1.5667234354359356,-2.1125449606681697,0.3708019,5.689042,2,5
8189,-6.944111719314233,-3.0610975011030654,3.7935105630190713,-0.799793153023672,-6.921104964317477,0.41729969665222544,-2.2013325644641966,-3.3696942887741406,-1.0737434429982742,1.7659352321261357,4.5713625,7.519149,6,6
26140,-6.037656402466672,3.459329373102948,0.8322855896894031,3.4767720457590165,-1.478909918513142,-4.5974722531572265,-0.37284604532613924,-1.2457431865091502,0.8886284318805246,0.36941536046692597,3.3745704,4.1269464,8,6
22452,-6.61184284240193,-1.2126052108263037,2.55055415278946,-0.769817419110169,0.09430486870213142,-4.668395947890064,0.7079943369806173,3.4299007270146262,1.6267320322053849,1.2858631911176568,2.5475006,9.002935,6,6
54018,0.5138807836060165,3.3807680198980576,2.49669483530775,-6.372003390999522,5.1137760782836565,-1.863560742417433,1.3626544605615203,0.18995478862524362,-5.388390003584994,-4.734493337071728,10.462337,4.382997,4,9
48835,9.010683350759772,8.22932490239613,-3.898803473140523,-3.1397304954724605,-2.082047110947596,3.956821835142218,-5.559878910902661,-6.304193593656654,1.402737719698146,-2.100161201213948,-0.16588174,3.175578,3,4
23748,-7.074935747499328,0.3537983048017713,-1.9503851993747132,-2.3107702154847023,1.1495333041408917,-1.2917274859664338,-0.7209761385548747,-0.4194990430765756,1.8753579750302332,-1.514681688349771,0.10297037,5.2167253,2,6
6043,-7.6136690370989015,-4.464394333417804,4.932259358486743,-1.681196496315074,-3.7271377247074993,1.5720947426535303,1.502589920785718,2.7251167936336245,1.1104878673127134,5.297558641721316,3.677757,8.009197,6,6
9861,0.6319993924418484,-10.253328499156384,-5.874142940271564,2.3331686683600164,0.25499177946689056,7.461978443140387,2.685807962854246,-3.1730413764309175,6.87024316147721,-2.281456201566527,5.5449905,2.0121763,7,1
31486,2.884681960317257,3.840564990556413,6.830941523260861,6.496983917129257,0.8217178200411757,-0.49272754860223134,1.8518620811746507,-0.15911829306808045,0.6907930467134391,0.1875044982913204,4.188748,3.3544965,8,2
48824,-6.010666571006942,-2.8746131689908405,3.559263460237924,-3.261871388449384,-2.357384143677661,2.7770225141302998,2.8366345680927876,0.6644683278990519,-0.9669701498111035,4.67720966251288,3.4222364,8.129579,7,6
38363,-7.593194685682535,2.326602758458109,-1.621967796598796,-0.5061557250771636,0.4494146702325123,-0.7321101129709069,-0.05389627232793903,-3.15377942035165,0.7205795747229031,-2.8645284644052444,0.024686696,4.7091894,2,4
59808,-0.8880102226618107,-9.3410380090099,1.7682367688807545,13.28692724897103,4.876062295492633,8.86168954203469,0.07693538898030347,-0.5420047219291864,-6.025515459074089,-11.24885280831678,5.3791966,3.219401,8,1
49769,10.461428143108442,-0.12825832028830678,1.5966720398185295,-4.408957472298168,4.272860503591959,-5.408955909882177,2.2028366516492794,0.31753349791978325,-3.2035056487492537,0.614845542146839,8.962067,3.3449774,5,7
20710,-2.4757613253797244,6.035526829252408,2.9226646717495117,-1.7879886117271386,-7.050434926765621,-1.2078675415235682,-0.2120993138153486,2.783704433949737,0.7600700513290284,1.2963468449164282,2.4648407,6.5397353,5,6
43881,-4.6976808192653055,0.22385814447523053,-2.8212706807444428,-3.4136653886008372,1.512194466111229,0.09385217541716458,-1.1918178582620942,-2.6029815285091513,0.7072361095118639,-4.178941115981343,0.5726327,4.635531,2,5
22331,-2.6058527826264917,-3.3486986474176703,-5.744026403198146,-2.381068677912309,3.609503988821422,2.8262598442538467,0.05444034308905242,0.4904254186962904,5.456879537285579,-4.137791821924968,1.1391993,5.34832,2,5
40922,17.43111710170616,3.873643584337356,-3.6336281027285087,8.61126519255227,-10.355225490673648,-4.722377442134417,0.8699787480565916,-3.6291896812446716,-4.188867599811577,7.946978107059228,8.389947,1.7916355,1,3
37297,-3.707734748695549,2.321717249101752,-9.00983430536938,1.1520173378522331,-2.8869425116252745,6.2773556277148295,7.709098175016805,5.202136014314616,-3.751062205841739,1.641166092055791,-0.46032122,7.487064,2,5
32841,4.231363310040849,0.9760604484875185,-0.6419152536161384,-9.413077497613331,5.45644798161307,-3.4714098260232817,2.5345471495716114,1.825074627267528,-3.1793341580318146,-3.20151026334309,10.5188265,4.4468856,4,9
17950,-5.694879694531556,-1.1308072799522957,3.3765750109116426,2.3118350057975072,-0.11610362346724475,-2.5040489895223015,2.040263257962848,-1.2884722485454183,-0.38716709707353997,3.4812298291981967,3.7744236,5.3358793,8,6
