smiles,gap_eV
COC1(CCCO1)C=O,6.0961151123046875
C#Cc1conc1CO,5.891790390014648
C1OC2C=CC3C1OC23,6.453749179840088
COCCCN=COC,7.250159740447998
CC1(CN1C=O)C1CC1,6.847057819366455
CC(=O)CC1(CO1)C#N,6.156718730926514
CC1CC1CCCCO,9.12290096282959
CC1OC2CC(=O)C12,5.896965026855469
N#CC1CN2C3CC3C12,6.979753494262695
C1N=C2OC3C=CC1C23,5.887887001037598
CC1(C=O)C2N1CC2=O,5.503842353820801
C1CC12CN=COCO2,6.954874038696289
OC1(CCC1C=O)C=O,5.4579901695251465
CC#CC1(CN1)C1CC1,7.534387111663818
CC1CC2(C)CC2(C)O1,8.379125595092773
CC1CN2CC1C2C=O,5.51161527633667
CCCCN=COC=O,6.647465229034424
CCOc1coc(n1)C,6.255261421203613
CCC1CCC=CC1=O,5.158651351928711
CN=C1C=C(O)NN=N1,4.645623207092285
N#CC12CC(C1)C21CN1,7.398306369781494
OC1C=CCNCC1=O,5.3354573249816895
CC1C(CC#N)C1C=O,6.1355204582214355
CCC1OCC(C)=C1C,6.819394111633301
CCC1CC(C1)C#CC,8.109294891357422
CCC(C)C1=CN=NO1,6.589709758758545
OC1C2OC3C2C13C#C,7.140380859375
CC1OC2C1OCC2O,8.357060432434082
CC12CC1C(O)C1CC21,8.407443046569824
CC(C)C(C)C(O)C#C,8.12082290649414
CC1=NOC(=N1)C1CN1,6.270156383514404
CC(=O)C1CC1(O)C#N,6.03663444519043
Cc1cc(n[nH]1)N2CC2,6.486036777496338
CC#CC1C2CC1CC2,8.08831787109375
C1OC2C1C1C3OC3C21,7.7808098793029785
OC12CC3C(CC1=O)C23,6.069293975830078
NC1=CN=C(N1)C1CO1,6.0127458572387695
C(CCOC=O)CC#N,7.648181915283203
CC1(CCOC(=O)C1)C,7.413995742797852
OC1CC1C1(CC1)C=O,6.083065032958984
ON=C1CC2(O)COC12,6.421184539794922
CC(C=O)N(C)CC#C,5.487298488616943
c1c(c(n[nH]1)N)CC=O,5.208071231842041
CCC(C#C)C1CC1C,8.260553359985352
OC12CN(C1)C(C2)C#N,7.146783351898193
[NH3+]C1(CO)CC1C([O-])=O,7.154892921447754
C1NC1C1=CC=NC=C1,5.726696491241455
CCOC(=N)C(=N)OC,6.019701957702637
COc1ccc(=O)[nH]n1,4.766575813293457
C1CC12COC23CC3,8.167684555053711
c1coc2c1CCCO2,6.118653297424316
c1nc(c(c(n1)O)N)N,5.588682651519775
N=C1NCC2(CN2)C1=O,4.783443927764893
CC1CC(=O)CC1C,6.089683532714844
COc1ccncc1N,5.410233020782471
CCC1CCC1(C)C=O,6.034455299377441
CCCC(=O)NC1CC1,7.376368522644043
CC1CCOC(=O)C=C1,5.8977203369140625
CC12CC3(C#N)C1NC23,7.0568623542785645
Cc1c(ocn1)N2CC2,6.160334587097168
OCCC1C2C3CN1C23,8.128653526306152
CC1OC2C3CC1C23C,8.589963912963867
O=COCC1OCC=C1,6.776364803314209
C1C2CC1C1OC1C=C2,6.636901378631592
CC1CC2(COC2=O)O1,7.093095302581787
OCC1C2C3CN1C23,8.042325973510742
CCC12OC1(C)C1CC21,8.610862731933594
CCC1C2CC1C(C)O2,8.598981857299805
OC1COCC(=C1)C#C,5.61884069442749
CC(C)C1(C)OCC1O,8.439562797546387
CC([NH3+])C1=COC([O-])=C1,5.233759880065918
CC12CC(OCO1)C2=O,5.614940643310547
N=C1COC2CC2CO1,7.350964069366455
CC12OC1C1OC2C=C1,6.631237030029297
CC1CC2OC2C1CO,8.78743839263916
CC1C2CC3OC3(C)C12,8.921801567077637
O=C1CC2OCCOC12,5.52217435836792
N#CC12CC1NCC=C2,6.433654308319092
OCC1(CO)CC1C#C,7.832791328430176
O=CN1CC2OCCC12,7.171704292297363
CC1=C(OC=N1)C1CO1,6.271431922912598
CC1=CCC2OC12CO,6.823927402496338
COC(C#N)C1CC1C,7.980070114135742
CC1CCC=CC11CN1,6.767007350921631
CC1CCC(C)(O)C1C,8.746737480163574
C1CCC=CC=CCC1,5.127397537231445
NC12CC1N1CC21C#N,6.691821575164795
CC(=O)C1(CN1)C(=O)C,5.533046722412109
CC1CC2(C)OCC=C12,6.529339790344238
CC1CN2N=C(C)N=C12,6.999780178070068
C#Cc1c(nc([nH]1)O)N,5.3871660232543945
NC1=CC=C2C3CC3N12,5.763887405395508
COCC1C2CC(O)C12,8.349974632263184
OCC1C(C#C)C1C#C,7.374670505523682
CC1(C)COCC2CC12,8.590348243713379
C1CC2CCCC=C2C1,6.9036993980407715
C1C2OC11CCC=CC21,6.6053643226623535
CCC12CC1C(C)(O)C2,8.596648216247559
CCC(N)(CC#N)C#N,7.59909725189209
CC1OC(CC#C)C=C1,7.070174694061279
CC(=O)C(CO)C1CN1,5.969195365905762
c1c2c(cnn1)CCC2,5.537878036499023
CC1C(C#N)C1C(C)=O,6.2308526039123535
OC1C2CC2(C#C)C1O,7.2590813636779785
CC(O)CCOC(C)=N,7.7797627449035645
CC(O)C1(C)OC2CC12,8.412740707397461
CCC(=O)N1CC1C=O,5.75407600402832
CC12CC3CC1(C=O)N23,5.8154401779174805
CC12CC3C(O)C(O1)C23,8.193791389465332
CC1(CO)CC2OC12,8.802943229675293
CC12C3CC4CC1C4C23,8.880416870117188
CC1CC(=O)C(C)=C1N,5.453566551208496
CC12CCOC1=NCC2,7.179937362670898
C1C2C=CC3CCC12O3,6.460779666900635
O=CNCC1CCCO1,7.516105651855469
CC1COC1(C)CC#N,7.963708400726318
CC(=O)CC1(O)CC1O,6.124705791473389
CC1C2CC(C)C1O2,8.702637672424316
OC1(C=O)C=CNC1=O,5.13795804977417
C1OC2CC34CC(C3)C124,7.972302436828613
CC1C(CC=O)OC1=N,6.1747727394104
CCc1c(nc[nH]1)O,6.345672130584717
C1C2OC2C2=C1N=CO2,6.234813213348389
CCC1OC(CO)C1O,8.291739463806152
OC12CC(=O)N3CC1C23,6.589044570922852
CN1CC(O)(C#N)C1=O,6.594268321990967
CCC#CCC(=O)OC,7.357091426849365
O=C1C2OC3OCC2C13,6.043415069580078
CC12C3N1C1C3(O)C21O,7.307052135467529
CN1CC1CCC1CO1,8.455148696899414
CCOC1CC(=O)C1O,5.95249080657959
N#CC12CC3C(C1)N3C2,7.35626220703125
CCC1(CCCO1)OC,9.15382194519043
CCC1(O)CC2(CO2)C1,8.650565147399902
OCC1CC2CC1CO2,8.534342765808105
O=C1CC2C3CN3C2C1,5.861678123474121
CNC1COC(=N)C1=O,4.761482238769531
CC12COC1CC21CC1,8.327670097351074
N=C1OCC2OC2CO1,8.236252784729004
CC1CN1C(C)(C)C#C,7.529297351837158
CCC(C=O)C(C)=NO,5.9968061447143555
C(C1CO1)C1=NC=CO1,6.7458648681640625
C#CCC#CC1(CC1)O,7.218557357788086
O=CC1(CN=CN1)C#N,5.658393859863281
CCC1C2CC(O2)C1C,8.632610321044922
CC1C23CCC12OCC3,8.159110069274902
CCCC1(CO1)C1CO1,9.089608192443848
CC1C2OC(C=O)C12,5.766617774963379
C#CC12CC3CC3C1N2,7.127540588378906
CC1CC(=CN1)C(C)=O,5.233208656311035
CCOC1CNC1C#N,7.148262977600098
CC1C(N1C)C(C)=O,5.640609264373779
CC(C)(CC1CC1)C#C,8.395869255065918
CNC1=NC2CC2C1=O,4.320957660675049
CC1C2COC(=O)N12,7.763439655303955
Cc1[nH]c(cn1)CC#N,6.688356876373291
CC1OC2CCC12CO,8.21261978149414
OC1C2C3C4C1C2N34,8.038323402404785
O=C1C2CCC2C2CN12,6.668666839599609
OC1CCC2C1OC2=O,7.445374965667725
CC(C#N)C1CCC1O,8.464138984680176
CC(C#C)C1=NNN=C1,6.899068832397461
OC1CN2C3CC(=C1)C23,5.830750465393066
OC1C2CC3OC3CC12,8.594112396240234
CC1CC2(CO)CC1O2,8.463033676147461
CCC12OCC1C2C=O,5.878048419952393
CC12CC(C)(C)C1(C)O2,8.722325325012207
CC12CC(O)(CO1)C=C2,6.624401092529297
CC1=CC(O)C(C)(C)C1,6.926943302154541
CCC1COC1(C)C#N,7.78337287902832
C1CN=C(CN1)OC=O,6.1835198402404785
CN(C)C1C=CCC1=O,5.316736221313477
CC1C2CC2(O)C1(C)O,8.12132740020752
CC1OC(=O)CCC1=O,6.005059242248535
CC1=CC23OC4C2C1C34,5.037359714508057
c1cnccc1CC=O,5.297621726989746
CCC1(O)CC2OC12C,8.557767868041992
CC1C(CO)C11CCO1,7.942739963531494
CC1CCC2OCC2=C1,6.712414741516113
C(CCC(=O)N)CC=O,6.11215877532959
CC12OC1C1(OC21)C=O,5.639664173126221
OC1CC2NC(=O)C12O,6.982405662536621
COC1=CC(=N)OC=N1,4.647880554199219
CCC(C=O)N=COC,5.90380859375
CCC1COC1CC=O,5.988607406616211
COC1C=CCCC1O,7.039627552032471
N=C1OCCC2NC12,7.0941362380981445
O=C1CN2CC2C2CC12,5.596529006958008
CCC1N=COC1(C)C,7.226611137390137
CC#CCC1COC1=O,7.427593231201172
CC1C(CC1(C)O)C=O,6.04069185256958
CN1C2C3OC3C12C=O,5.485083103179932
C1C2CCOCOCC12,8.93482494354248
CNC(=O)CC(O)C#N,7.216663837432861
OC12CC3CC1C3C2=O,6.323150157928467
CNC12C(N)C1OC2=N,6.6272358894348145
CC1COC(=O)C(C)C1,7.480674743652344
NC12C(CO)C1NC2=O,6.611794948577881
CCC12CCC1C(=O)O2,7.499155521392822
CN1C2CCC1C(=O)C2,5.428318023681641
CC12OCC1=CC1CC21,6.154292106628418
CN=COCC#CCO,7.214886665344238
C1OC2C3CC=CC12O3,6.409763336181641
CN1CC(C1)(C=O)C#C,5.048837661743164
C1OC11CCC11COC1,8.32241439819336
CC1(COC=N1)C1CN1,7.122493267059326
OC(CC#N)C1COC1,7.7377166748046875
CC12OCC1OC2CO,7.987707138061523
C1C23CCC12N=COC3,6.734471321105957
Cc1ccc(nc1O)C,5.640693664550781
CC1=C([O-])C(C[NH3+])=NN1,5.486252784729004
CC1NC11CC(=O)C1,5.974669933319092
CC12CC3CC4C3C1N24,8.396401405334473
COC1CCC1CC=O,6.114254474639893
O=C1CC2C3COC2C13,5.9264140129089355
CC1CCC1C(O)C=O,5.9991536140441895
CC(C)C(=O)OC=N,6.953745365142822
N#CC12CC3NC1C3O2,6.729432106018066
c1c(nc([nH]c1=O)N)N,5.313685894012451
OC12C3CN4C(C13)C24,7.970174312591553
CC1(C)C2OC1C21CO1,8.594507217407227
COCCC(=O)CC#C,6.243083953857422
OC1C2C3CC4C3C1N24,8.014464378356934
CC1(O)C2C3OC1OC23,8.252425193786621
O=CC12OCC1C1OC21,5.751016616821289
C1CC=C(C1)CC2CC2,7.005880355834961
CC1OC1CN(C)C=O,7.2961931228637695
O=CCCC1CN2CC12,5.844571590423584
C#CCC12CC3C(O1)C23,7.501248836517334
NC(=O)C12CC(O)(C1)C2,7.322856426239014
CCCC1CNC1=O,7.67280387878418
C1CCC(CC1)C(=O)N,7.524288654327393
O=CN1CC11C2CC1O2,6.936455726623535
CN1C=NCCOC1=O,6.695276737213135
CC1CC2(C)OC=NC12,7.1882500648498535
CC1OC(=N)CC1CO,7.720165729522705
CC12COC1(C)CCC2,8.364784240722656
CCC1C(C)C(O)C1=O,5.9704813957214355
CC1=CC(C[NH3+])=C([O-])O1,4.0691704750061035
OC1CC2C3CC1C23O,8.298049926757812
C1CN1C1C2C3OC2C13,8.181350708007812
CCC1CC(C)=CCO1,7.107532501220703
CC1N2CC2C11COC1,8.187044143676758
Cc1c2c(cno2)on1,5.723209857940674
O=CC1CCCOC1,6.01833963394165
c1cnc([nH]1)C(=O)C=O,3.977937698364258
CC#CC#CCC1CO1,6.143400192260742
CC#CC1OCC1C#N,7.171201229095459
Cc1c(ncnc1O)O,5.8446736335754395
O=C1OCCC2NC12,6.997654438018799
O=CCC1CC1CC#N,6.245541095733643
CN1C2CC1C(=O)C=C2,4.596827507019043
CC(C#C)C1COC1=O,7.505627155303955
CC(O)(CO)C#CC#N,6.4021806716918945
CC1CC1C(O)C(C)=O,6.175506114959717
CC1(CC(O1)C#C)C#N,7.348348140716553
CC(=O)c1c(cno1)N,4.714681625366211
CC1CC(CO)C2CC12,9.004881858825684
OCC12OCC1C1CC21,8.21279525756836
NC1=COC(=N)C(N)=N1,4.413386344909668
c1cncc2c1CCO2,5.665430068969727
CC1CC1C1(O)CC1C,8.63864517211914
OC12CC3C(NC13)C2=O,5.950305461883545
CN=C1OC2COCC12,7.310373783111572
CC1CC2CC(=O)C2O1,5.727149486541748
CCC12CC(C1)OC2C,8.665162086486816
Cc1ccc(oc1=O)O,4.610562324523926
c1c([nH]c(n1)NC=O)N,5.642577171325684
CC1C2C3C2C2(CC2)C13,8.74532699584961
CCC1(COC1)C#CC,7.711699962615967
C1C(=O)C=CC12COC2,4.965544700622559
CC12COC3CC1CC23,8.83332347869873
N=C1OCC23CC(N2)C13,7.200244426727295
CC(=N)OC1CCOC1,7.510324954986572
CC1(O)C(=N)NCC1=O,5.648879051208496
CC1=NC2COCC2O1,7.20019006729126
OCC1(O)C2CC1C=C2,6.681676864624023
CC(=O)C1CC1(C)C=O,5.787562370300293
C#CC12OC1CC1OC21,7.176955223083496
CNC1CCC1(O)C#N,7.085631847381592
NC1=CNC(O)=NC1=N,5.151256561279297
NC1CC(CO)OC1=O,6.9757981300354
C1C(=CC(=O)C1=O)CO,3.914353370666504
ON=C1CC2(O)CNC12,6.385736465454102
O=C1OC2C3CNC1C23,6.59360933303833
CCC(=O)C(O)C#C,6.2427659034729
CC(CCO)C1COC1,8.629947662353516
CCC1(N)CC1(O)C#N,7.274484634399414
CC(OC(=N)C#C)C#C,6.343751907348633
Cc1cc(c(o1)OC)O,5.983192443847656
CC(C)(CC#CC#N)O,6.47479248046875
CC(NC=O)C(C)=O,6.027316570281982
CC1=CC2N3CC2(O)C13,5.535782337188721
Cc1c(con1)C(C)C,6.732965469360352
CC12CC1C1(CC1)C2O,8.5769624710083
CC(C=O)C1NC1(C)C,5.918632984161377
CC12CCCC1C=CC2,7.1461663246154785
O=C1C2COCC1N2,5.624412536621094
CC1NC=[NH+]C1C([O-])=O,6.642204284667969
ON=C1CC=C2COC12,6.244753360748291
CC#CC(O)CC(C)C,7.9659929275512695
CCC1CC2COC1C2,8.641361236572266
OC12CC1N1CC21C=O,5.45757532119751
CCC(N)(COC)C#N,7.855006694793701
CC#CC1OCC1C=O,5.842426300048828
CCN1CC(C#C)C1=O,7.101875305175781
c1cnc([nH]1)C2(CC2)O,6.502048015594482
C1N2C3C4OC3C2C1=C4,4.237561225891113
CC1=C(COC(=O)C1)C,6.898340702056885
CC12OC3C4OC4C1C23,8.011704444885254
CN1C2CCOC2C1=O,6.793745517730713
O=CNC1C2C=CC1O2,6.286244869232178
CC1=CC2(CC2)OC1=N,5.76076078414917
CCC(C)C1OC1C=O,6.015899181365967
CC12CC(=O)C(O1)C=C2,5.752447128295898
C1C2OCCC3OC2C13,8.269125938415527
OC1C2CNC(=O)OC12,8.21389389038086
CC(C)CC(C)C(C)=O,6.249336242675781
CC(C=O)C(=O)C1CO1,5.5044050216674805
Cc1c(c(ncn1)O)O,5.689517021179199
OCC1C2C=CCCN12,6.390798568725586
O=C1C2C3CC4C3C2C14,5.890063762664795
CC1C2OC1C1CC2C1,8.766863822937012
COC1CCOCC1C,8.650023460388184
N=C1CC2OC(O1)C=C2,6.613162040710449
C1OC1C1CCCOC1,8.928810119628906
CN(C1CC1)C(=O)CO,7.197502613067627
N=C1NC(C=O)C1C#N,5.944158554077148
CC12OCC1CC2C#C,7.74962854385376
Cc1c(ccc(n1)O)N,5.199916839599609
CC12NC1CC(O)C2O,8.125346183776855
CC1(O)CC(O)C(=O)C1,6.003016471862793
OC12C3CC1C1(CC1)C23,8.474098205566406
CC(C#C)C1OCC1C,8.009259223937988
CC1(CC(CO)O1)C#C,7.560362815856934
CN1CC2CCC12C=O,5.075924396514893
CCC1C(NC1=O)C#C,7.362543106079102
CC1=CC(O)C2CN2C1,6.144902229309082
C1OC11CCC2OCC12,8.722384452819824
C#CC1(CCO1)C1CN1,7.299868106842041
CCC12CCOCC1N2,8.57988452911377
CNc1ncc(o1)C#C,4.9409403800964355
CC12CCCC1CO2,8.717512130737305
CN=C1OC2(C)CNC12,6.822480201721191
CC12CC1C1(C)CC21O,8.042057991027832
CC(C)CC(=O)OC=N,6.91573429107666
CCC1=CC(=O)CCN1,5.276994228363037
CC(=O)CCC(=O)N,6.143836975097656
COCC1C2CC(=O)C12,6.015118598937988
CN1C2C3NC2C3C1=O,6.584985256195068
CC1(C)CC(CCO)O1,8.661033630371094
OC1(C=O)C=CC2OC12,5.668944835662842
N=C1CC(OCO1)C#N,7.5667619705200195
OC1C=CC(=N)OC1=O,5.494024276733398
CC(O)C#CC(C)O,7.74196195602417
CN1CCCC(=O)C=C1,4.919660568237305
CC1=COC=C([O-])C1=[NH2+],4.730297088623047
C1C2OC2C11COCO1,8.678709983825684
OCC1OC1C#CC=O,5.430225372314453
CC1NC(=O)C1N(C)C,6.814400672912598
CC1OC(=O)NC1C=O,5.942231178283691
CC1(CC1)C1C(O)C1O,8.067767143249512
CC1(CN1)C1CC(=O)O1,7.5056586265563965
C1COCC=C1CC=O,5.822371006011963
CNC(=O)CCC1CO1,7.456788539886475
CC(O)C1OC2CC12O,8.079891204833984
O=C1COC2C3OC3C12,5.737561225891113
CC1=CCC(=O)C12CC2,5.8679304122924805
CC1C2CC1C(=O)N2,7.361271381378174
CC1CCN2N=CN=C12,7.27105712890625
Cc1c([nH]c(=O)o1)CO,6.347494125366211
N=C1OCC1(C=O)C#C,5.7444047927856445
CC1(CCOCC1)C#N,8.08411979675293
CC12CN1C(=N)C2O,6.847247123718262
CC1OC1(C)CC1CC1,9.149933815002441
O=C1N2CC2CC11CN1,6.449831962585449
OC1CCC2CC3C2C13,8.732867240905762
CC(C#N)C(=N)NC=O,6.225844860076904
OC12COC1COC2=N,7.279092788696289
C#CCCc1cnc[nH]1,6.7036943435668945
OC12CC1(O)C(C2)C#C,7.40434455871582
O=C1C2CC2C1CC#N,6.23689079284668
CC1OC2(CCC2)C=C1,6.734035491943359
CC(O)C#CCCC#N,7.691305637359619
COCC1(CC1C)C#C,7.772416114807129
CC1=COC(=N)N=C1N,4.654699325561523
CCCC(=O)CC(=O)N,6.005136966705322
C1C2CC3=C(NC=C3)N12,6.034783840179443
CCC1C2C3CCC1C23,9.056286811828613
C#Cc1c(cc(o1)N)N,5.088101863861084
CC1C2NC(=O)C(O)C12,7.140783786773682
OC12CC3CC1(O)C23,8.049924850463867
CC1CCC(O)C11CC1,8.77517318725586
c1cnoc(=O)c1CO,4.934445858001709
OC1COCCC11CO1,8.556740760803223
c1[nH]c(c(n1)NC=O)O,5.370805263519287
CC1(C)C(O)C11CCO1,7.9375200271606445
C1CC23C=CC4C(C24)N13,5.875686168670654
ON=C1CC(C1)OC=O,6.614706516265869
OCC(=O)C#CC1CO1,5.361225605010986
[O-]C(=O)C1CN(C1)C=[NH2+],5.8663010597229
CC1C2C3C2C2(CC2)N13,8.390385627746582
CC12OC(N)=NC1C2O,7.003351211547852
CC12CC(C)(C1)C1CC21,9.373688697814941
CC1C2(C)CC1(O)C=C2,6.511033058166504
C1C2OCC11OCCC21,8.38608455657959
O=C1NCC2CC1C=C2,6.446477890014648
Cc1c(oc(n1)C)OC,6.397334098815918
CC(CC#C)C(O)CO,8.087210655212402
O=CCC12CC1OC2=O,6.243005752563477
CC1COC2CC1C2=O,5.688370704650879
CC12C=CC(O)C1C2O,6.341609001159668
CC#CC1C2CC1(O)C2,7.692537784576416
OC1C2C3C4CCC13N24,7.856747627258301
CN=C1OC(C)C1CO,7.360775947570801
CN=CNc1ccco1,5.401569843292236
OCC1C2COC12C#N,7.1356425285339355
CC12OC3C1CCOC23,8.201544761657715
C1OC23CC(COC2)C13,8.314334869384766
COC1CC1(C)C1CC1,8.781386375427246
CC1C2N1C(C)(C)C2=O,5.782829761505127
CCC1(C)OC11CCC1,8.930496215820312
CCC#CC(O)C#N,7.487275123596191
C1CC11OC2CCC12,8.45007038116455
CC12CCCC(O)C1O2,8.969193458557129
[O-]C(=O)C12CC([NH2+]1)C=C2,6.1626877784729
CC1(CCC1)C2(CC2)C,9.147706031799316
OCC12OC1C1(O)CC21,7.84998083114624
CC(CC(C)=NO)C=O,6.10522985458374
NCC1(CC(=O)O1)C#N,7.196142673492432
O=CC1C2CCCCN12,5.626530170440674
OCC1C(C#C)N1C=O,6.890090465545654
CC1C2N1C1C(C)C21O,7.643187522888184
CC1(C)CN1C1CC1O,8.026213645935059
CN1CC11CC2C(O)C12,8.09343433380127
OCC1C2OC1C21CN1,8.17233657836914
C1CC(C1)C1CCC=C1,6.948829174041748
C#CCCc1cocn1,6.666658878326416
OC12COCC1C2C#C,7.402271270751953
O=CC12CN=C3NC1C23,5.051115989685059
CC1CC(C)C=CC=C1,5.2602105140686035
CC(NC1CC1O)C#N,7.308297634124756
CCC12C3C4N1C2C34O,7.410630702972412
Cc1cc(c([nH]1)C#C)O,5.364943504333496
C#CCc1[nH]c(=O)on1,6.090254306793213
CC(C)C12CC1(C)CO2,8.211857795715332
OC12CC3C4C(C14)N3C2,8.03630256652832
OC1C2CCC1C=CC2,6.917017459869385
Cn1c2c(cn1)OCO2,6.038157939910889
CC1(CC2(C1)CCO2)C,8.409076690673828
CC1CN(C1)C(=O)C#C,6.004699230194092
C#CC1COCC=CC1,7.1130452156066895
C#CC1C2CC1C2(C)C,8.236564636230469
CCc1c(cno1)C#N,5.979512691497803
CN1CCOCC(=O)C1,5.177382469177246
COC(C)CC#CCO,7.717849254608154
C1C2CC34CC3(OC4)C12,8.046640396118164
CC1CCCC1(C)C#C,8.215703964233398
COC1C2C3OC3(C)C12,8.195090293884277
CC1=CC(=O)CC2CC12,5.2707977294921875
[NH2+]=C1NC[C-](C=O)C1=O,4.060311794281006
CC1(O)COC2CC12O,7.9186296463012695
CC1N=COC(=O)C1C,6.583469867706299
CN=CNc1cnoc1,5.471286773681641
OC1C2CCCCC12,8.578309059143066
CC(C)CCC1(CC1)O,8.815911293029785
CC1C2C3CC=C1C23O,5.48604679107666
CC(=O)CCC(O)C=O,5.8291850090026855
CC(=N)OC(C#C)C#C,7.34063196182251
CC1(CC(N)=O)CC1O,7.356930732727051
C1C23CC=CC12C1OC31,6.041541576385498
C1C2C1C1CCC2CC1,9.448960304260254
COC(C)CC(=O)OC,7.210245609283447
OC(C=O)C1C2CC1O2,5.7436933517456055
CC12C3CN1C3C21CN1,7.894488334655762
CN(C)C(=O)CCOC,7.341949462890625
CC1(N)C(CO)OC1=O,6.804599761962891
CC1(COC=N)COC1,7.458984851837158
CC(CCC#N)C(C)=O,6.333690643310547
CC(C#N)C1=NOC=C1,6.851440906524658
COC1=NC2CC2(C)N1,7.088170528411865
O=CC1C2OC2C1C=O,5.66481876373291
CC1OC(CO)OC1=N,7.58158540725708
CC12CN3C4C1C2C34C,8.117454528808594
CC1(O)CC2C=CCC12,6.933897018432617
Cn1cnc(c1N)CO,6.239107608795166
C1CC(C1)NC(=N)C=O,4.629118919372559
O=CCC1CN1CC#C,5.791194915771484
CC(=O)c1c(cc[nH]1)N,4.638816833496094
O=CNCC1CCC1=O,6.017991542816162
NC1C(COC1=O)C#N,6.9748148918151855
CC1CC=CC2CC12O,6.768122673034668
O=C1NC=CCC1C#C,5.782553672790527
